Customer ID,Loan Sanction Amount (USD)
C-6769,28788.966949849477
C-35667,58732.59630675832
C-22630,8721.201842520124
C-1353,28625.447532774793
C-15765,32771.55393162809
C-47348,21230.210497129738
C-26798,33847.21526381918
C-1575,120628.95184664748
C-26100,8537.107580215146
C-41279,7538.58352537945
C-43388,62355.075814279146
C-11917,97486.59685596815
C-6243,29126.305615391757
C-1218,40775.69591075386
C-20692,22454.969099800364
C-37907,52788.68621838646
C-20591,91831.03601201603
C-34997,19871.912411245517
C-28405,28504.690435245167
C-45810,19942.32130709602
C-10134,13213.14305374457
C-9407,16474.2654150757
C-19191,54057.999673832324
C-15367,16194.02870617967
C-44513,64877.26947676792
C-34160,40971.27135677799
C-1599,23207.907981250522
C-31067,48827.37121708016
C-25519,31365.341283239977
C-19761,31167.255456297193
C-1661,79971.69525078533
C-2525,31015.584828590567
C-25450,31803.18493141822
C-34833,12000.74830944938
C-8560,11357.693260791217
C-20590,17722.441613866657
C-9890,81532.08904049595
C-3415,24887.563746721193
C-7271,17942.487094183278
C-948,21221.955168146378
C-2910,82187.3227706447
C-16054,54824.720915315644
C-21243,21291.521379322454
C-22407,125137.12490177716
C-46383,60517.1850248384
C-48914,5823.556768532202
C-16529,-3688.3116407970374
C-24655,5140.45183127973
C-1926,78140.53657860387
C-32783,59469.42077701248
C-30296,14329.422926081694
C-23621,58287.49787313727
C-35554,102213.22920628669
C-46261,49458.33959431693
C-34107,20370.77308322114
C-42655,21536.93897626258
C-39873,53191.55041588246
C-17191,-9540.300770140951
C-23048,71178.18080422972
C-33498,12927.437900100864
C-906,26962.88047406939
C-7234,28620.65822299311
C-18364,37460.4789114958
C-4434,63023.71358092016
C-23245,112189.33981599702
C-17033,120061.51599588036
C-2814,55636.52432408213
C-39554,49737.045610531815
C-24123,22189.86636034894
C-7293,16389.21296633975
C-41615,3576.3683846920903
C-4869,30132.84415722519
C-2885,34649.531947534444
C-18098,88212.47565096241
C-8981,75909.02970605993
C-15668,6341.558497390972
C-2158,87170.11722606368
C-47085,21110.455893671286
C-29563,62.57062685913115
C-6396,12483.951297831838
C-27245,21974.759802342043
C-9571,8299.52682367008
C-13085,30270.28997980102
C-32744,23214.394681919686
C-49207,-12286.77136013213
C-2573,121767.95238146649
C-42732,29633.525340549735
C-32858,38832.40159046539
C-14529,18497.37162075736
C-7709,43835.09368089953
C-24245,165621.00738298273
C-28155,69404.11042940101
C-9237,72103.96787759932
C-20896,20091.45438581542
C-29529,55765.903230679774
C-49272,5318.316125382611
C-3094,99236.93122589667
C-4211,20682.159966606123
C-40530,63099.22022394519
C-26341,65877.57006675156
C-42206,66514.61439294595
C-31908,56415.66514810501
C-40632,46341.22056790584
C-14432,40659.86736389916
C-1169,3913.598459297791
C-29803,55945.61891120428
C-8662,127552.98794343215
C-11102,42995.062585569714
C-30954,12317.696279417636
C-48216,145419.54004968723
C-34932,15709.226718751801
C-16705,31995.98853721941
C-20735,20541.615411731153
C-10662,15265.388074363611
C-6235,92768.69234102956
C-20782,52209.77640676868
C-44827,132438.55072635208
C-33580,94141.9994919207
C-4046,20204.28413041294
C-15992,69972.00608487808
C-12605,79141.33991030909
C-23469,-798.3031326784694
C-16923,33071.30959007866
C-41969,33519.061483395926
C-5294,38161.203655262245
C-27875,42826.25418058745
C-1197,48081.662440862856
C-49768,23627.465090087906
C-2251,35973.36848546678
C-33006,24992.040028237272
C-26789,16796.823418383952
C-30239,23237.186174819828
C-26818,114435.26071873144
C-1901,-6022.5806951073755
C-23518,18509.918353678484
C-7565,91337.29774279031
C-27349,2661.3193701229466
C-11188,94466.92223274015
C-8581,106534.06316655071
C-25313,89730.90799474478
C-14905,12877.59978713133
C-34147,23341.54897640596
C-19991,44983.22948356296
C-44,53165.02530229476
C-37087,82386.33437831141
C-22924,19130.422710596118
C-33444,37638.035941742564
C-3520,103946.88724833907
C-34874,8617.593294505554
C-24759,105008.74150011525
C-5163,40758.14381450365
C-24438,18868.70119442127
C-39224,39594.92418075423
C-2862,44513.11790749786
C-9322,62242.404650563956
C-14479,769.3098529277486
C-22571,7333.264605907927
C-33363,7654.796404184948
C-42425,3974.4783426258946
C-12100,26468.685546870693
C-48101,33456.27206063154
C-4800,63032.25236069245
C-37439,90897.17479764321
C-18640,22484.764380367385
C-37478,48054.096946641774
C-45410,39750.17662319567
C-23721,61090.58751043992
C-20805,66861.53813142201
C-4203,53596.189742448216
C-31016,26796.139319714013
C-35333,12152.911997936899
C-27054,33292.090882825316
C-33869,15072.079830832517
C-5611,96578.3244107507
C-28015,64331.94001264073
C-7157,93338.66229271647
C-47876,-1288.341749311192
C-45609,67826.51793561052
C-46711,80124.95660401188
C-37894,47534.53561292344
C-18639,54246.47916969759
C-39707,46981.10263126652
C-36104,125101.9121784122
C-13946,86188.23201844204
C-11258,158029.250085297
C-43994,28350.60881575913
C-43714,34959.1235340749
C-47433,17827.888436021283
C-35828,15187.209441439685
C-24589,9631.33832459469
C-38955,22829.138040847494
C-14097,47001.48422385767
C-41681,65781.88860312846
C-30975,41696.43201324163
C-42577,-6225.501369937963
C-36919,-1305.525831515246
C-24623,24080.480246059073
C-1994,9766.240076671878
C-47518,143379.4392366299
C-48910,77783.00042344254
C-27267,6221.5079085530015
C-48509,89689.44037591747
C-33108,91535.78407912634
C-36352,31192.91934659751
C-42408,13172.593987830332
C-44763,46093.52135990688
C-44429,28399.474669597956
C-14203,62839.690372689336
C-26258,29349.98938741701
C-7597,36504.88042420102
C-29895,45068.71777362499
C-1519,48257.27673847601
C-37590,86741.43433914494
C-18931,132151.04237607142
C-10989,56968.52364047032
C-5345,53091.715079359274
C-28087,27091.101735825767
C-3593,29170.608327311755
C-21482,51022.855480593134
C-36998,43944.046180124074
C-29828,26152.167021792906
C-8924,84709.12179345262
C-18318,45199.81212703453
C-28919,8332.563723663712
C-6300,132002.75451939958
C-19045,6867.29616776976
C-47244,24999.558822921827
C-3813,28903.816887520574
C-9410,43452.289673495165
C-18688,4901.737441436475
C-28819,-1203.9499331354018
C-37548,22503.549130308325
C-17576,50711.15197490077
C-41448,53106.00071377476
C-44453,-3153.6044400583924
C-47121,31056.828364688583
C-18644,89625.10565016183
C-31096,32862.82392967542
C-4325,27215.260814075707
C-11150,1540.2575723955233
C-47399,21669.799728267797
C-11854,102378.37657619847
C-9960,20276.068498946726
C-6389,59757.75608941802
C-36965,3707.815322748793
C-17652,24493.20999700253
C-49875,5891.996569032868
C-9387,78024.10660423356
C-36141,18979.070546643372
C-31672,43077.65553059132
C-31174,88547.95073713473
C-39123,54280.735456251976
C-36981,36625.62046364826
C-38636,52865.87694969177
C-19146,10671.472766801104
C-1646,27331.777322501934
C-12204,75736.93912374479
C-3963,4077.5826422084065
C-48599,81554.48443737236
C-40535,116834.97237951556
C-49003,25287.256345654954
C-25917,13913.702371878695
C-27572,140323.07978040018
C-8879,92384.5035811133
C-12492,81085.60070499362
C-33357,100034.4132346781
C-6624,62074.261865866574
C-15322,46498.68593308711
C-36286,28842.321301961172
C-44449,23411.482537042903
C-45203,-2000.1099261660565
C-27721,117007.77381293548
C-12668,56929.31991551365
C-38966,78745.29721132133
C-1827,91237.30133287382
C-5576,44982.50678294082
C-21883,28170.29151813677
C-18490,17774.840945088654
C-2551,11246.17031534508
C-29081,17967.54583491772
C-27653,38174.00302791083
C-23738,28219.94559722871
C-33181,55644.9913572362
C-17872,89344.43093013798
C-36224,36277.55451332469
C-9959,-801.460739679751
C-15142,17296.77204529071
C-23480,104316.74958310166
C-28252,82616.56119911544
C-47180,1340.6642905456247
C-3908,47477.27501294715
C-20072,49106.63703768415
C-3490,24285.16351302166
C-45924,131911.0533238186
C-18345,51149.4009066977
C-21890,162444.5357080182
C-13936,34959.38605645756
C-30976,31263.242096120346
C-38402,56763.81840825928
C-4704,107259.17184665517
C-24827,25822.3327834307
C-311,33682.50599016261
C-12006,113717.13932038978
C-21646,37789.558307446336
C-17666,76529.1862755545
C-8625,9486.245805503742
C-45906,42652.227578500635
C-14530,63818.70759279674
C-15904,52647.56133996061
C-24650,55163.98050547141
C-33618,99243.26384626
C-14982,23673.440045865078
C-18535,36630.72585954875
C-47517,18803.020645161596
C-41714,10340.590541799145
C-44540,29525.764898679918
C-38287,29576.96008501723
C-43591,52581.25764098353
C-3750,42595.25648586254
C-10123,60687.407973804366
C-29823,50570.95875521924
C-706,71231.60214175328
C-43771,6486.413169129548
C-30935,6524.4936865431955
C-9409,22373.336646098178
C-32052,25891.183408077748
C-21291,54041.99865863292
C-12533,2845.774565855594
C-45066,53250.258316123276
C-18952,15585.092103852192
C-33598,593.5568712159147
C-41516,29894.91112953049
C-20630,83599.06247977383
C-40828,40672.808782156266
C-23090,77745.94256840137
C-36146,44670.447468527535
C-30167,77360.08729632178
C-10,24857.18194075371
C-42182,28987.450221877312
C-7259,16812.263289729628
C-32266,31310.935536034987
C-41613,28809.430480010633
C-28771,14730.708669408283
C-10650,93905.24760994565
C-33635,16616.179323367338
C-8473,104578.98374585403
C-26093,8089.841779597802
C-10401,9410.534340778278
C-9256,-17783.819835481467
C-22384,26658.349406004854
C-45099,30401.693691594235
C-22137,27475.459468425368
C-31747,74567.45165668419
C-10264,44178.78622290693
C-22593,71107.0276773301
C-6457,7215.957313323743
C-49382,42018.31668873699
C-48322,21415.437577631412
C-30083,58583.4386466603
C-33736,36811.933400195616
C-14514,48166.15625400856
C-47895,10939.696476853336
C-46058,33180.424035740056
C-10409,143121.4502015421
C-36999,29327.897651266772
C-46147,18278.547556246747
C-7830,74634.98809037154
C-15890,3254.658421572647
C-13225,62390.26132270464
C-30072,130986.48626747174
C-26769,56543.76835051546
C-9297,59009.14336945285
C-48807,55174.6028174214
C-17644,32166.828358228435
C-407,5712.011325814121
C-13485,49611.46180449735
C-3921,103669.46514315464
C-20504,74198.94102754263
C-10949,53930.42735391256
C-26961,71126.78838720176
C-12129,22474.69682051937
C-1587,47112.58409438803
C-12661,1741.6767229323887
C-45602,99737.66168960574
C-43345,73226.27572532438
C-23204,43032.290891531535
C-35662,15396.07783200033
C-16935,10442.194400068664
C-18143,98656.11923205719
C-8752,125060.90135560898
C-27650,40903.4939635309
C-30398,81134.59990558724
C-16528,58146.21450693946
C-49874,89924.75194979203
C-7213,22200.70554090949
C-30377,62745.377768253995
C-26682,3980.596662136755
C-26509,89863.86952268673
C-48384,28482.272727870062
C-31429,52171.79520470818
C-21613,-12716.659201747127
C-27515,42204.60795449381
C-48274,134539.41123309874
C-5091,56028.803243290284
C-3707,77637.16010927639
C-419,34520.495199321274
C-16844,31418.663997844415
C-12748,15977.074212750013
C-39683,75693.15417011088
C-17356,20807.963561381534
C-14964,2467.5735573844286
C-15908,120566.26128543782
C-49439,42739.33128082889
C-651,72900.94055938785
C-20151,39653.95433317704
C-41459,6490.816716997942
C-21301,74921.70990514164
C-34002,126083.09915552908
C-49015,8320.22181805654
C-17419,66818.68717436897
C-20315,45499.50688245197
C-45808,121047.68272632879
C-27311,-2675.240477990039
C-47577,56501.64923214147
C-7419,123975.21260895988
C-38286,-4672.2589887834765
C-8149,25938.3415190971
C-11809,23803.424675814225
C-2676,130328.5394344588
C-4571,22322.12598131699
C-35983,56174.40613234506
C-29940,-4484.616819431685
C-30745,14160.242074460926
C-14591,30900.432766739017
C-32990,105507.78878163765
C-38072,37026.90235538856
C-22370,47962.1256506021
C-24894,30274.065244793543
C-10668,47897.88658153365
C-42782,87221.1746366857
C-7270,34985.0491918879
C-32522,70255.89668083892
C-33627,162225.87853232704
C-39977,11706.294722880033
C-27020,32477.57260159476
C-2051,31077.794156474003
C-33571,15643.738860868587
C-33036,44693.74596133549
C-37096,269.44455759826815
C-20998,3658.6806779579783
C-33479,-16046.213183354761
C-11202,92515.06265472231
C-29404,47653.713196487835
C-10719,57542.60627025401
C-23570,7327.262424515415
C-15740,31328.043516164238
C-23697,85274.13861823824
C-655,174330.9879961968
C-9762,36009.55910385994
C-18169,66486.92482152904
C-22297,32912.439865896245
C-5567,17740.90924835202
C-11368,57967.07365981926
C-1422,28490.239133576455
C-9698,42311.587218596396
C-35210,93859.23300179568
C-12067,31024.39614467378
C-38734,21215.137997142825
C-4910,137184.3133750149
C-33860,33819.4713562892
C-15362,77153.19144550816
C-39999,35349.27079566548
C-43523,13339.929991675453
C-39121,69953.87350597026
C-47395,64040.44670761662
C-41966,86143.9301446323
C-1974,-1366.499087762786
C-44911,-10915.835909341375
C-32501,44303.22285713654
C-11541,36676.15719389389
C-6722,30913.832820302545
C-14869,49347.62152754582
C-37900,69931.2967070865
C-1153,74269.91349589633
C-40710,77773.33889868675
C-14903,53573.66048264183
C-41500,45831.18478040336
C-32037,57632.22330763994
C-34596,59252.47235651882
C-44958,17545.804157939187
C-18829,48917.79899378159
C-27125,22946.249307196646
C-15581,-70.77996940021694
C-20958,34977.303054312244
C-21420,50731.97979555963
C-27294,8363.07083591161
C-37187,102252.3553606165
C-42472,30181.442505201383
C-37987,43970.359797032084
C-35409,10403.883180101897
C-37636,42294.025293845945
C-25977,48001.013657837844
C-349,64570.638027377834
C-37684,24369.027872390143
C-545,47447.1464497133
C-46075,51859.773857623164
C-22963,57794.81962219224
C-45224,30593.50919962497
C-9691,-3767.2227706455014
C-665,67784.68698142341
C-44273,-3130.978820804914
C-8558,47358.603561445314
C-12401,68604.35149856703
C-14660,77456.3122682405
C-2343,22462.715176134312
C-23633,36471.01482765339
C-32418,26909.64182648936
C-39914,63278.97937334617
C-40581,12125.751340642688
C-26713,53273.97202226348
C-30567,76868.62798972585
C-11871,101582.11567348402
C-27591,54866.66794816821
C-19017,101993.37340660364
C-13134,17422.231893761433
C-27647,42590.23768828777
C-42929,73540.37012618795
C-49561,59610.08397604746
C-21327,31108.38334834302
C-26096,16943.001420442102
C-7967,41649.76619597676
C-10957,3691.300658323453
C-44822,38542.87666895354
C-41350,79750.3072205882
C-44455,64208.701408309746
C-2219,40706.19035008154
C-38659,38717.12091063574
C-46883,26777.746055145806
C-271,87498.15966837891
C-42359,55893.74770627692
C-29117,48114.158967195195
C-44553,30973.120259519957
C-19647,52461.080717157136
C-24423,26430.632275019947
C-30470,10128.284270156088
C-48469,57884.28157416658
C-23634,121928.0529180225
C-12484,107939.65748496121
C-26020,111582.21941332659
C-12295,40937.255622043216
C-23128,35444.455051963305
C-21087,63420.14303236312
C-31722,25292.849259223673
C-36036,4207.424225199211
C-38726,94235.89640017424
C-22769,75198.3994373983
C-39905,96213.93883764939
C-27197,93851.48545925299
C-32403,65167.98871879134
C-14700,75207.58406290229
C-21284,71911.949055415
C-12528,5259.212502007664
C-12508,48059.37583981524
C-7149,103261.58785158588
C-3119,17820.608047280955
C-35807,-5517.888269924879
C-20568,10376.545305004576
C-8901,10194.165404428757
C-35925,78726.43611545325
C-44322,90657.71109827125
C-24132,-46.3840589983738
C-25625,55791.479566022346
C-16321,41220.80581251395
C-18295,64611.07857683505
C-39422,-11760.092345107507
C-45473,53090.1781229027
C-12598,27569.525201562385
C-23482,22611.055576789484
C-34508,9681.862484606885
C-4928,32859.95317898606
C-41577,40179.63267588243
C-10220,26266.654382848035
C-30789,70094.19297287852
C-49027,67343.99681758837
C-616,14774.935964132572
C-26530,72020.62574754501
C-38580,43103.73067336352
C-30934,80792.53941195196
C-13941,72779.19506739575
C-2102,75868.03435933709
C-26503,66766.21602425538
C-19116,57891.28222840952
C-44139,104164.37978034123
C-24023,70330.90189434966
C-49900,4106.57206910089
C-5608,43818.55459738581
C-25790,63161.590630003164
C-33294,55851.785608686536
C-844,85587.7154984804
C-12314,21683.94065017355
C-21076,75883.72360837625
C-38308,8285.334307992103
C-45897,11273.268009973544
C-1174,3542.9340257263393
C-4681,68750.30177851542
C-41312,44550.91937924636
C-204,-15370.255643607248
C-16893,43181.96071002071
C-3423,21975.815620663285
C-29932,-8361.516864924997
C-42203,33450.94051960137
C-19862,72324.77630865024
C-17005,11707.266782008635
C-32840,68764.70276566071
C-42305,8654.580134290649
C-47626,92513.83991346732
C-5137,23640.128463598376
C-41509,28727.613709277357
C-37090,36241.02873285816
C-12812,117807.9616893096
C-4228,43120.77022910962
C-23045,12361.823998217762
C-7795,53627.533513504866
C-30309,57864.04673319304
C-30894,112599.16036497199
C-39571,35632.83888121217
C-36240,44923.087218521396
C-44170,29118.981653284805
C-22271,69197.9136460984
C-36190,28765.376989053853
C-9667,73370.44140653484
C-5604,-1159.6997036940447
C-24624,151954.72012185052
C-20424,44370.70795156443
C-332,13884.402811977285
C-22201,21227.015608987218
C-28999,115118.051334863
C-33927,28473.164987325552
C-45168,66346.12581326228
C-12640,18466.296571671526
C-42180,11118.424684068887
C-26233,30004.693221198744
C-32360,23134.222251115803
C-34524,61362.86703261049
C-4035,29631.966209270933
C-25494,131693.63255467394
C-24585,110365.06791109827
C-14223,10719.025460217032
C-18195,100877.7718241392
C-1158,72115.6966182336
C-46292,95321.58658679371
C-16225,46849.15382016261
